customer_id,full_name,account_age_days,kyc_status,pep_status,declared_monthly_income,device_id_count,unique_counterparties_30d,shared_ip_count,historical_avg_tx_amount,session_velocity_seconds,recent_failed_logins,risk_tier
C4470,Jeffrey White,3602,Verified,False,1979.38,1,12,20,4514.97,117,5,High (Network Risk)
C3519,Ashley Gonzales,116,Verified,False,1383.13,1,5,1,460.14,81,0,Low
C4238,Candice Gomez,3191,Verified,False,4203.68,1,2,1,186.83,68,0,Low
C3197,Ian Harrell,2321,Verified,False,6859.34,1,2,1,284.5,33,0,Low
C2654,Colton Williams,863,Verified,False,1090.32,1,9,1,711.1,45,1,Low
C1130,Patrick Santana,561,Verified,False,502.06,2,4,1,216.65,45,1,Low
C3424,Cristian Mendoza,3280,Verified,False,3511.63,2,4,1,88.25,88,0,Low
C1101,Deborah Fisher,110,Verified,False,14848.42,1,6,1,31.82,74,0,Low
C4531,Rebecca Klein,1926,Verified,False,2808.8,2,5,1,5.71,87,0,Low
C5599,Phillip Macias,713,Verified,False,10489.44,2,1,20,95.37,70,0,High (Network Risk)
C3792,Tammy Cameron,3529,Pending,False,8654.52,3,2,1,6.76,79,0,Low
C4030,Brian Rodriguez,526,Verified,False,7047.15,1,2,2,118.13,52,0,Low
C2707,Christopher Porter,2473,Verified,False,2460.38,1,4,5,1544.53,33,0,High (Network Risk)
C3076,Cynthia Gregory,996,Verified,False,1507.29,1,7,1,133.46,102,0,Low
C86,William Mclaughlin,1078,Verified,False,3336.0,1,7,2,36.05,67,0,Low
C3871,Dylan Tucker,2268,Verified,False,914.01,1,19,2,68.84,111,0,Low
C4637,Danielle Hernandez,1037,Pending,False,6718.18,1,2,1,43.73,50,1,Low
C1831,Danielle Wang,3249,Pending,False,1955.73,1,9,1,1904.68,56,0,Low
C4603,Wendy Wright,1792,Pending,False,2494.23,2,3,1,55.42,65,0,Low
C4054,Christina Mccarthy,276,Verified,False,2406.76,1,35,1,10.16,92,0,High (Network Risk)
C2246,Meredith Shaw,1863,Verified,False,1338.03,1,6,1,6779.39,39,1,Low
C3388,Willie Garza,874,Verified,False,1693.45,1,4,1,111.53,44,0,Low
C438,Crystal Anderson,3338,Verified,False,4255.27,1,9,1,39.66,44,1,Low
C1802,William Hickman,79,Verified,False,932.79,2,8,1,150.42,39,0,Low
C2900,Luis Davis,446,Verified,False,971.12,10,5,1,104.07,62,0,Low
C3731,Jason Torres,1813,Verified,False,1226.36,1,11,2,300.07,46,1,Low
C3918,Crystal Rogers,1022,Pending,False,3105.19,1,24,1,116.26,95,0,Low
C3943,Jordan Schneider,1322,Verified,False,580.15,1,15,2,5.97,43,10,Low
C672,Derrick Ramirez,802,Verified,False,1418.62,1,6,1,113.4,30,1,Low
C102,Jason Flores,3325,Verified,False,285.09,1,30,1,560.72,73,0,Low
C2885,Andrew Williams,3,Verified,False,582.08,2,10,1,66.25,43,0,Low
C2816,Christy Kennedy,461,Verified,False,1913.67,1,3,1,442.22,48,0,Low
C1069,Ashlee Lopez,3479,Verified,False,3976.97,1,7,1,611.72,78,0,Low
C920,Heidi Torres,1799,Verified,False,3199.57,2,6,1,870.28,53,0,Low
C5420,Adam Arnold,3423,Verified,False,2862.46,2,4,1,31.34,37,1,Low
C567,Erin Figueroa,3044,Verified,False,1653.52,2,9,1,36.61,50,0,Low
C3101,Richard Rice,1109,Verified,False,9561.62,1,1,1,153.42,110,0,Low
C949,Matthew Clark,2642,Verified,False,1821.08,1,26,1,9.76,87,0,Low
C1269,Stephen Anderson,537,Verified,False,678.5,1,12,1,29.36,62,0,Low
C4867,Barbara Willis,2237,Verified,False,11673.82,1,1,2,231.94,112,0,Low
C4114,Martha Lee,1263,Verified,False,1204.5,1,11,5,6.51,84,0,High (Network Risk)
C1402,Tammy Jones,2499,Verified,False,2200.15,2,10,1,10.05,4,0,Low
C1280,Grace Swanson,530,Verified,False,7784.08,1,23,1,318.83,41,5,Low
C2215,Christina Le MD,3055,Verified,False,1522.25,1,29,1,13.04,52,0,Low
C4519,Joshua King,982,Verified,False,8941.66,1,33,1,8399.23,118,0,High (Network Risk)
C3949,Sarah Meadows,1695,Verified,False,3317.22,2,5,1,32.15,41,0,Low
C4282,Stephanie West,3066,Pending,False,4900.05,1,11,5,29.2,1,0,High (Network Risk)
C4156,Susan Jones,1751,Verified,False,3726.87,1,5,1,17.64,118,0,Low
C5472,Timothy Gordon,1937,Verified,True,2284.73,2,16,1,140.2,84,0,Medium (Compliance)
C3108,Kyle Horton,432,Failed,False,14039.59,1,1,1,106.65,104,0,Medium (Compliance)
C2063,Angel Knight,2598,Verified,False,6301.64,2,2,1,257.82,73,0,Low
C2762,Melissa Yang,3538,Verified,False,514.31,1,5,1,99.06,62,0,Low
C903,Michael Berg,2684,Pending,False,1868.62,2,7,1,573.4,50,0,Low
C3069,Carol Christensen,3341,Verified,False,6455.44,1,8,2,101.52,31,0,Low
C3350,Richard Morales,3600,Verified,False,275.41,1,20,1,81.95,80,0,Low
C1251,Clinton Moore,2443,Verified,False,1290.48,1,4,1,202.26,77,0,Low
C2045,Michael Suarez,3152,Verified,False,8600.58,2,2,1,7.59,104,0,Low
C1717,Joy Zimmerman,1894,Verified,False,4058.02,1,5,1,26.69,47,0,Low
C5099,Elizabeth Robinson,1287,Verified,True,1744.58,2,4,5,1846.24,3,5,High (Network Risk)
C3217,Kristen Jackson,2100,Verified,False,6040.99,1,11,1,9.91,31,0,Low
C3545,David Williams,3118,Verified,False,26075.44,2,25,1,539.03,72,0,Low
C3327,Stephen Ho,638,Pending,False,1162.59,1,23,2,3.97,65,0,Low
C4696,Richard Day,2281,Verified,False,869.63,1,17,1,12.76,35,5,Low
C2190,Rodney Nichols,2524,Verified,False,16636.7,2,4,1,43.96,89,0,Low
C1657,Gregory Jacobs,2595,Pending,False,8169.65,1,6,1,269.76,49,0,Low
C350,Bradley Thornton,2660,Verified,False,2232.16,2,10,1,113.57,100,0,Low
C812,Miranda Ortiz,2385,Verified,False,3154.67,2,3,1,255.37,89,0,Low
C3282,Erika Brown,2240,Verified,False,6943.15,1,4,1,63.27,53,0,Low
C1655,Samantha Robinson,3389,Verified,False,6954.0,2,9,2,110.44,47,0,Low
C3610,Cassandra Bonilla,25,Verified,False,7437.72,1,2,1,148.27,73,0,Low
C1549,Veronica Osborne,1651,Verified,False,1314.56,2,17,1,584.86,104,1,Low
C4684,Ashley Reese,276,Verified,False,2285.73,2,5,1,1894.27,95,5,Low
C1078,Matthew Berg,3218,Verified,False,20879.87,1,11,1,28.14,53,1,Low
C1506,Kristen Montoya,528,Verified,False,5725.96,1,8,2,110.96,1,0,Low
C597,Derrick Perkins,2812,Verified,False,15843.85,2,20,1,77.2,44,0,Low
C2636,Nicole Moore,2601,Verified,False,3629.83,1,1,1,225.49,112,0,Low
C2459,Nicholas Richardson,1180,Verified,False,1792.42,1,20,20,1170.33,45,0,High (Network Risk)
C4687,Anna White,1557,Verified,False,1154.24,2,19,20,164.9,58,0,High (Network Risk)
C3423,Scott Lopez,747,Verified,False,1970.18,1,9,1,61.21,80,0,Low
C3782,Nicholas Holland Jr.,2961,Verified,False,10131.56,1,11,5,673.56,67,0,High (Network Risk)
C1031,Christopher Long,2578,Pending,False,3318.2,3,11,1,99.96,38,0,Low
C3302,Andrea Jones,3518,Verified,False,697.32,2,3,2,115.13,113,0,Low
C3288,Terry Waller,2191,Verified,False,1118.98,2,7,1,357.31,2,0,Low
C2579,Joseph Acosta,1886,Verified,False,30925.48,1,15,1,19.98,80,0,Low
C1833,Lindsey Gray,3385,Verified,False,1285.43,10,1,2,18.16,110,0,Low
C647,Ronald Hines,1151,Verified,False,3884.88,1,10,1,32.34,30,0,Low
C2536,Amanda Wright,3212,Verified,False,7282.48,1,7,5,95.25,73,0,High (Network Risk)
C136,Charles Burton,2113,Verified,False,2186.44,1,12,1,691.31,94,0,Low
C5374,Vincent Rosario,2868,Verified,False,277.18,2,2,20,53.59,100,0,High (Network Risk)
C2225,Noah Morgan,1189,Verified,False,871.78,1,4,1,67.52,71,0,Low
C596,Christina Castillo,1785,Verified,False,1152.88,1,2,1,191.66,84,0,Low
C3724,Jill Martin,1435,Verified,False,715.44,1,2,1,36.25,98,0,Low
C1811,Christopher Brown,2809,Verified,False,12413.92,1,14,1,72.35,48,0,Low
C348,Lori Martinez,252,Verified,False,6631.75,1,4,1,139.31,112,0,Low
C303,Ashley Phillips,3463,Pending,False,10304.88,2,4,1,346.78,93,0,Low
C979,Sara Thomas,1220,Verified,False,1215.82,1,17,1,609.64,63,0,Low
C5380,Allison Simmons,1462,Pending,False,2351.13,1,5,1,116.6,43,0,Low
C1207,Matthew Perez,3553,Verified,False,8298.83,1,15,1,94.93,71,5,Low
C2332,Janice Henson,368,Verified,False,508.81,3,3,1,107.58,3,0,Low
C2861,Ashley Jackson,2728,Verified,False,18808.97,2,5,1,201.55,69,0,Low
C4254,Brian Sosa,357,Verified,False,9446.8,1,3,1,1342.2,78,0,Low
C2490,Luis Wilson,3415,Verified,False,4524.87,1,11,1,3874.55,64,1,Low
C3561,Tamara Huang,1029,Verified,False,1599.79,1,6,2,2376.74,83,0,Low
C752,Cassandra Moreno,1146,Verified,False,791.38,1,13,2,734.35,73,0,Low
C3575,Meghan Hernandez,2777,Verified,False,5834.76,2,8,1,32.03,109,0,Low
C4909,Elizabeth Roth,808,Verified,False,13660.22,1,1,1,205.66,85,0,Low
C3292,Brian Hendricks,339,Verified,False,4318.0,2,5,1,85.79,84,0,Low
C397,Tasha Cochran,260,Verified,False,5668.57,1,2,1,120.87,30,0,Low
C2368,Angela Smith,3336,Verified,False,5823.55,1,9,1,2018.82,56,0,Low
C4422,Brittany Rios,2038,Verified,False,3562.29,1,11,1,1088.94,108,0,Low
C805,James Griffith,3486,Verified,False,4929.76,1,12,2,528.79,60,0,Low
C5295,Karen Jones,2959,Verified,False,13811.08,2,6,1,7507.99,108,0,Low
C3438,Tina Ramirez,1339,Verified,False,5289.55,1,2,1,512.62,40,0,Low
C4718,Zachary White,3563,Pending,False,3427.56,2,8,2,1381.57,46,0,Low
C3298,Francisco Coleman,2923,Verified,False,1342.86,1,10,2,341.69,34,1,Low
C2780,Jennifer Leon,757,Verified,False,6833.99,1,6,1,199.81,40,0,Low
C2303,Robert Valdez,582,Verified,False,3252.83,1,7,1,3121.74,36,0,Low
C5077,Jason Crawford,258,Failed,False,3305.62,1,1,2,45.83,93,1,Medium (Compliance)
C5418,Kim Underwood,217,Verified,False,5221.33,1,34,1,13.22,89,5,High (Network Risk)
C3456,Kevin Fisher,1625,Verified,False,3064.98,1,6,2,35.1,115,0,Low
C5305,Melissa Goodman,1543,Verified,False,4389.76,10,2,1,74.79,37,10,Low
C5317,Cynthia Smith,1448,Pending,False,3625.98,2,11,20,586.99,43,0,High (Network Risk)
C4472,Alicia Grant DVM,225,Verified,False,2101.99,1,4,1,979.77,84,0,Low
C4227,Amy Bailey,2239,Pending,False,7244.88,2,8,1,45.74,103,0,Low
C3058,Sharon Fuentes,191,Verified,False,224.16,1,10,1,59.67,86,0,Low
C3532,Charles Castaneda,2114,Pending,False,5372.17,2,9,1,76.59,115,0,Low
C835,Susan Sanchez,429,Verified,False,1075.72,2,2,1,159.36,93,0,Low
C4262,Amy Taylor,2114,Verified,False,9419.27,1,5,1,149.67,103,0,Low
C4212,Michele Bennett,1084,Verified,False,477.05,3,40,1,257.04,48,0,High (Network Risk)
C184,Vincent Watson,3510,Verified,False,1752.42,1,22,1,36.13,79,0,Low
C1686,Mary Jones,535,Verified,False,4453.84,1,14,1,29.76,59,0,Low
C5404,Sheila Johnson,2953,Pending,False,2596.5,1,9,1,40.41,112,0,Low
C869,Bob Jones,2126,Verified,False,1463.0,2,3,1,158.57,101,1,Low
C4536,Robin Hernandez,1809,Verified,False,8935.21,1,6,1,23.83,31,0,Low
C701,Patrick Adkins,3041,Pending,False,798.71,1,5,1,38.42,51,0,Low
C3769,Elizabeth Jenkins,707,Verified,False,3294.2,1,6,1,320.3,107,0,Low
C4734,Richard Dominguez,3132,Verified,False,1590.92,1,2,2,1345.93,1,0,Low
C4120,Christopher Ibarra,3059,Verified,False,6414.29,1,15,5,265.91,92,0,High (Network Risk)
C601,Paul Gordon,3197,Verified,False,1673.02,1,0,2,29.05,97,1,Low
C729,Ronnie Frazier,200,Verified,False,2998.51,3,14,1,419.27,65,0,Low
C3933,Kristen Gallegos,1995,Verified,False,2200.46,2,14,2,62.88,112,0,Low
C5140,Kathryn Fletcher,1339,Pending,False,2797.03,10,47,1,1217.9,107,0,High (Network Risk)
C3249,Christopher Dudley,913,Verified,False,3462.36,1,6,1,283.27,93,0,Low
C4242,Vanessa Martinez,1201,Verified,False,3106.48,1,4,5,41.53,96,0,High (Network Risk)
C5358,Manuel Robinson,2067,Failed,False,2808.76,1,8,1,177.83,4,0,Medium (Compliance)
C419,Paul Hansen,127,Verified,False,1483.17,1,11,1,18.15,101,0,Low
C4568,Rose Mcdonald,2310,Verified,False,3767.48,1,6,1,192.64,111,0,Low
C3751,Martin Wilcox,1255,Verified,False,917.91,1,2,1,99.63,55,0,Low
C2591,Robert Lucas,2637,Verified,False,4334.83,2,11,2,3470.5,106,0,Low
C2721,Brian Miller,754,Verified,False,2935.08,1,7,1,203.27,2,0,Low
C2823,Sarah Johnson,2597,Verified,True,317.55,1,3,1,162.39,119,0,Medium (Compliance)
C4190,Joshua Jones,2323,Verified,False,3615.86,1,2,1,4.14,62,0,Low
C1168,Nicole Parker,705,Verified,False,16289.08,1,53,2,383.28,107,0,High (Network Risk)
C4725,Margaret Johnson,1066,Verified,False,2701.89,1,14,1,856.83,89,0,Low
C4328,William Cunningham,941,Verified,False,3568.5,10,11,1,865.9,71,0,Low
C3964,Rachel Williams,3376,Verified,False,1458.86,1,6,1,123.26,96,1,Low
C2295,Tony Smith,2373,Verified,False,31996.23,1,12,1,58.94,66,0,Low
C4751,Douglas Sanders,2675,Verified,False,28118.78,1,3,1,957.27,88,0,Low
C2002,Paul Swanson,326,Verified,False,16887.02,1,8,1,130.3,74,0,Low
C117,Michele Davis,469,Verified,False,24323.12,2,8,1,140.58,109,0,Low
C3025,Patrick Garcia,3646,Verified,False,1234.89,2,3,1,90.3,79,0,Low
C634,Brittany Matthews,2843,Verified,False,837.74,1,6,1,5.1,41,0,Low
C3392,Kevin Christian,2904,Verified,False,50870.95,3,5,1,43.31,90,0,Low
C3892,Christian Ford,3392,Verified,False,2537.88,1,4,5,171.97,4,0,High (Network Risk)
C2173,Anna Higgins,3078,Pending,False,1301.93,2,4,2,364.83,85,0,Low
C5567,Rhonda Pena,176,Failed,False,4739.4,1,1,20,141.68,78,0,High (Network Risk)
C4133,Candace Stuart,1118,Verified,False,974.63,2,17,1,333.07,101,0,Low
C3435,Monica Curtis,1480,Verified,False,3883.23,2,25,5,11.37,97,0,High (Network Risk)
C1824,Gloria Floyd,549,Pending,False,1304.95,1,3,1,35.45,94,0,Low
C4660,Isaac Chase,3263,Verified,False,7373.24,1,17,1,4693.1,73,0,Low
C4381,Steven Schroeder,3406,Verified,False,1244.94,1,7,2,428.5,54,1,Low
C4692,Daniel Bishop,582,Verified,False,911.26,1,7,2,1131.66,52,1,Low
C1093,Christian Burton,2785,Verified,False,1164.68,1,2,1,98.74,57,0,Low
C1627,Robert Thomas PhD,2970,Verified,False,4172.2,1,4,1,696.88,52,0,Low
C3275,Tracy Harrington,106,Verified,False,1607.53,1,11,1,657.26,95,0,Low
C967,Brandon Edwards,457,Verified,False,7182.52,1,3,1,3769.26,60,1,Low
C4231,Candice Ramirez,3457,Verified,False,2886.82,2,4,2,289.57,111,0,Low
C2439,Brandon White,914,Verified,False,5508.62,1,4,1,30.91,67,0,Low
C1165,Deanna Kennedy,2925,Verified,False,1159.5,1,0,1,47.19,102,0,Low
C3123,Shawn Santos,2407,Verified,False,2529.87,1,9,1,234.34,91,0,Low
C3401,Caleb Carroll,1969,Verified,False,2895.42,3,12,1,2.97,119,0,Low
C2683,Scott Morales,97,Verified,False,1326.84,1,9,1,275.78,67,1,Low
C2147,Sylvia Anderson,2091,Verified,False,1812.26,1,15,1,344.94,38,1,Low
C5247,Ryan Crane,2860,Verified,False,4447.25,10,5,1,1369.5,49,0,Low
C3073,Michael Hunter,1015,Verified,False,546.61,1,31,1,9.73,40,0,High (Network Risk)
C147,Shawn Fleming,2458,Verified,False,1903.97,3,3,1,28.07,42,0,Low
C5013,Maria Figueroa,1472,Verified,False,2630.53,1,44,1,176.64,103,0,High (Network Risk)
C4358,Roberto Smith,3459,Verified,False,815.23,1,5,1,139.07,93,0,Low
C2052,Donna Moore,1841,Verified,False,377.02,1,8,1,153.01,63,0,Low
C4257,Benjamin Price,22,Verified,False,2752.45,1,6,2,640.76,40,0,Low
C4889,Brandon Owens,581,Verified,False,1096.25,1,6,2,249.58,110,0,Low
C743,Stephanie Marshall,710,Verified,False,536.13,1,4,1,1485.17,56,1,Low
C3563,Nicholas Lowery,1292,Verified,False,1288.84,2,5,1,902.85,79,0,Low
C4911,Patricia Gonzalez,1525,Verified,False,3821.64,1,1,1,54.06,49,0,Low
C1576,Evan Davies,1845,Verified,False,4411.11,1,14,1,233.3,90,0,Low
C3675,Dr. John Ramirez,2616,Verified,False,2336.54,1,3,1,348.88,37,0,Low
C213,Christopher Harrison,2665,Pending,False,9225.9,2,4,1,2579.81,58,0,Low
C3089,Erica Johnson,1781,Verified,False,5816.84,1,3,1,210.64,109,0,Low
C4662,Jamie Mayer,1999,Verified,False,879.84,2,11,2,359.43,31,0,Low
C2133,Jeffrey Kennedy,400,Verified,False,1635.27,2,4,1,74.22,2,0,Low
C254,Sean Cisneros,2916,Verified,False,352.99,2,1,2,339.48,83,0,Low
C2850,Debra Reid,183,Verified,False,11478.09,1,9,1,30.03,51,0,Low
C3303,Benjamin Sullivan,3544,Verified,False,1832.44,2,4,1,56.06,60,0,Low
C4208,Michael Savage,1266,Verified,True,26210.28,2,7,1,1004.18,45,1,Medium (Compliance)
C4175,Mckenzie Green,1649,Verified,False,1885.67,1,14,1,545.13,41,0,Low
C3162,Anna Valenzuela,581,Verified,False,2426.29,1,3,1,1155.13,106,0,Low
C1360,Paul Martin,1158,Verified,True,5252.68,1,7,1,4467.04,89,5,Medium (Compliance)
C5103,Jason Alvarez,644,Pending,False,17534.48,3,3,20,618.18,3,5,High (Network Risk)
C3881,Caitlyn Horton,1230,Verified,False,20555.63,2,16,1,217.87,114,0,Low
C3415,Michael Price,1077,Verified,False,2977.52,3,7,1,65.17,79,0,Low
C2931,Richard Harper,2647,Verified,False,2726.78,1,7,1,67.05,34,0,Low
C2307,Michael Jensen,2126,Verified,False,1634.82,10,2,2,154.4,93,0,Low
C4407,William Mcmillan,2743,Verified,False,19136.74,1,13,1,137.93,103,0,Low
C4144,Nancy Stewart,2863,Verified,False,5815.5,3,14,1,552.94,105,0,Low
C3174,Jimmy Hernandez,3165,Verified,False,1596.61,1,4,1,40.09,98,0,Low
C3014,Ashley Cordova,761,Verified,False,7618.55,2,8,2,64.59,57,0,Low
C4379,Joseph Smith,1299,Verified,False,5799.95,1,11,1,257.25,33,0,Low
C1286,Ronnie Martinez,1572,Verified,False,1491.85,3,43,2,16.36,76,0,High (Network Risk)
C1651,Wayne Davis,1570,Verified,False,1758.56,1,10,1,1349.26,96,0,Low
C5210,William Fisher,2640,Verified,False,919.86,1,7,1,547.0,30,0,Low
C2022,Carol Gray,143,Verified,False,9365.6,2,6,1,203.71,94,0,Low
C2700,Tristan Bonilla,3138,Verified,False,1723.02,1,6,2,32.26,52,0,Low
C486,Alexis Cervantes,2066,Failed,False,880.8,1,13,1,121.22,39,0,Medium (Compliance)
C1778,Steven Shaw,763,Verified,False,12932.26,1,3,1,435.74,77,0,Low
C813,Melissa Banks,1227,Verified,False,4083.55,2,15,5,58.15,114,0,High (Network Risk)
C4836,Jason Bell,3067,Verified,False,343.46,2,2,1,12.71,60,0,Low
C5201,Kelly Hubbard,2160,Verified,False,6014.15,1,55,1,300.83,78,0,High (Network Risk)
C3633,Christopher Patterson,1588,Verified,False,421.39,2,15,1,239.37,1,0,Low
C1084,Kurt Daniels,3282,Verified,False,1302.89,1,14,1,71.97,79,10,Low
C4315,Ryan Barker,2362,Verified,False,4610.72,2,9,1,5019.62,38,0,Low
C271,Douglas Oliver,562,Verified,False,4477.13,1,10,1,43.51,113,0,Low
C4471,Shannon Cowan,1695,Verified,False,1366.71,1,5,1,1202.82,106,0,Low
C1162,Ashley Banks,3587,Verified,False,778.22,1,3,2,408.57,57,0,Low
C3499,Jennifer Crawford,2720,Verified,False,17781.96,1,9,1,258.52,97,0,Low
C5560,Tammy Garcia,2372,Pending,False,13110.7,10,25,1,4894.67,79,0,Low
C2836,Kevin Johnson,2631,Verified,False,2197.57,1,15,1,853.06,100,0,Low
C3335,Jason Walker,1617,Verified,False,2777.99,2,6,5,55.33,50,0,High (Network Risk)
C4645,James Gonzalez,1890,Verified,False,1407.32,2,8,20,64.05,91,0,High (Network Risk)
C4862,Caleb Ponce,284,Verified,False,2175.12,1,9,1,47.79,113,0,Low
C2152,Jennifer Hoover,3481,Verified,False,2919.37,2,11,1,240.17,45,0,Low
C4167,Natalie Smith,586,Verified,False,6231.84,3,15,1,52.32,78,0,Low
C2357,Danny Campbell,3298,Verified,False,538.07,2,3,1,6.4,2,0,Low
C3216,Deborah Roberson,3312,Verified,False,4353.01,1,12,1,73.39,97,0,Low
C2009,Jennifer Allen,1234,Verified,False,13666.43,1,6,1,605.42,80,0,Low
C5446,Jennifer Smith,3556,Verified,False,2031.13,3,12,1,1172.24,81,10,Low
C4087,James Montoya,438,Verified,False,1061.99,2,24,5,534.68,31,0,High (Network Risk)
C3507,Lindsay Rogers,357,Pending,False,8621.05,1,1,1,126.61,82,0,Low
C2630,Wendy Allen,537,Verified,False,954.6,1,19,1,744.49,34,0,Low
C3307,Cheryl Newman,3251,Verified,False,766.9,1,6,1,2866.31,48,0,Low
C1817,Rebecca Lane,945,Failed,False,454.97,2,3,1,337.15,49,0,Medium (Compliance)
C5262,Mark Madden,3625,Pending,True,4721.62,3,5,20,162.78,81,5,High (Network Risk)
C5224,Tanner Holmes,2387,Verified,False,803.94,1,50,1,2095.95,100,0,High (Network Risk)
C3547,Brett Owen,1015,Verified,False,523.04,1,11,1,59.15,61,1,Low
C2665,Lynn Mueller,683,Verified,False,3281.61,10,3,1,486.14,84,0,Low
C946,Lori Green,2720,Pending,False,967.81,1,19,1,1.51,68,0,Low
C4871,Tiffany Harris,2053,Verified,False,5199.23,2,12,1,87.38,83,0,Low
C2436,Jeffrey Fuller,516,Verified,False,4756.21,1,8,1,5.38,40,0,Low
C3721,Alyssa Zimmerman,2735,Verified,False,3076.22,1,1,1,483.91,118,0,Low
C3743,Angela Reyes,3209,Pending,False,1300.71,1,2,1,46.87,60,0,Low
C992,Bianca Chavez,757,Verified,False,6388.24,1,6,2,416.02,74,0,Low
C1365,Heather Allen,1925,Verified,False,682.11,1,7,1,64.91,80,1,Low
C4300,Elizabeth Nichols,1123,Verified,False,8958.86,1,15,1,73.61,71,0,Low
C1145,Richard Hartman,851,Verified,False,2244.8,2,0,1,56.51,70,0,Low
C3048,Mary Hill,165,Verified,False,2580.66,3,4,5,358.06,71,1,High (Network Risk)
C5307,Lori Little,3582,Verified,False,4115.48,2,14,5,258.02,106,0,High (Network Risk)
C4474,Ashley Stevens,419,Verified,False,10381.66,1,5,1,40.73,4,0,Low
C1872,Ashley Campbell,1290,Verified,False,3865.33,1,5,1,136.15,69,0,Low
C1532,Anna Snyder,1366,Verified,False,1808.7,1,2,1,55.32,49,10,Low
C722,Ryan Myers,2918,Verified,False,5129.55,2,17,1,76.19,2,5,High (ATO Risk)
C2153,Alex Jones DVM,1003,Verified,False,8894.49,1,5,5,75.56,36,0,High (Network Risk)
C741,Michael Brooks,3339,Verified,False,7982.59,2,17,1,67.01,79,0,Low
C3641,Terry Stokes,780,Pending,False,3550.0,2,23,1,438.07,58,0,Low
C3709,Adam White,2885,Verified,False,3647.57,1,21,1,429.8,68,1,Low
C3347,Lisa Johnson,1193,Pending,False,4282.36,1,7,1,14.68,40,0,Low
C1254,Wendy Webb,499,Verified,False,6764.48,2,5,1,109.47,67,0,Low
C2745,Kimberly Moore,397,Verified,False,2536.27,2,4,1,7768.28,43,0,Low
C8,Tammy Lee,2302,Verified,False,3456.37,1,35,5,1087.17,109,1,High (Network Risk)
C934,Alexander Hunt,2655,Verified,False,3358.0,2,6,1,4109.61,82,0,Low
C2647,Sean Wilson,2300,Verified,False,715.19,1,17,1,35.25,110,0,Low
C1208,Garrett Robinson,2167,Verified,False,1571.36,2,10,1,89.87,50,0,Low
C3187,Teresa Adams,1934,Verified,False,7986.68,1,5,1,43.97,64,0,Low
C4069,Dr. Gregory Arnold,957,Verified,False,21010.81,2,6,1,163.48,45,0,Low
C3041,Patrick Simpson,2829,Verified,False,3171.04,1,19,1,234.15,70,0,Low
C3333,Jennifer Lee,495,Verified,False,2618.05,2,7,1,340.38,77,0,Low
C3629,Michael Clay,574,Verified,False,1702.73,2,5,1,79.77,37,0,Low
C1629,James Silva,153,Verified,False,264.08,1,3,1,58.57,30,0,Low
C3605,Emily Bauer,2344,Verified,False,14040.58,1,9,1,41.24,31,0,Low
C543,Katherine Andrade,2481,Verified,False,1347.37,1,4,2,123.62,81,0,Low
C1337,Paul Cabrera,3049,Verified,False,561.65,2,11,1,392.87,82,0,Low
C4848,Lisa Patterson,779,Failed,False,4004.24,2,56,1,481.05,64,0,High (Network Risk)
C2318,Jacqueline Chen,2075,Verified,False,2957.13,1,11,1,1064.22,30,0,Low
C938,Christopher Johnson,1574,Verified,False,25139.81,1,31,1,269.97,55,0,High (Network Risk)
C428,Laurie Carter,3565,Verified,False,4840.29,2,4,1,513.44,41,0,Low
C2483,Maria Sanford,2154,Verified,False,14554.34,2,12,1,18.55,35,1,Low
C332,Allen White,2404,Verified,False,6104.71,1,20,2,727.53,49,0,Low
C4032,Richard Howard,1300,Verified,False,1641.31,2,22,1,863.55,51,0,Low
C371,Matthew Watson,2667,Verified,False,36899.61,1,20,1,2257.04,41,5,Low
C1022,Barbara Flores,135,Verified,False,15231.31,1,7,1,3745.8,3,0,Low
C996,Gary Marshall,3184,Verified,False,5315.89,2,15,1,28.17,115,0,Low
C582,Stephanie Hoffman,1913,Verified,False,9133.27,2,3,1,634.63,67,0,Low
C4842,Lance Rose,2124,Verified,False,4255.6,1,26,1,93.35,56,5,Low
C800,Donald Franklin,3427,Verified,False,3781.44,1,3,1,77.85,87,5,Low
C3050,Shannon Jones,596,Verified,False,4899.04,1,20,1,92.6,66,0,Low
C5239,Jennifer Avila,469,Verified,False,24660.34,1,17,20,77.53,106,5,High (Network Risk)
C3649,Francisco Gonzalez,2326,Verified,False,10322.43,10,16,1,127.88,99,0,Low
C3136,Kathleen Mooney,1373,Verified,False,2984.32,1,38,5,84.74,105,0,High (Network Risk)
C3362,Caleb Jackson,2109,Verified,False,3763.72,1,17,1,326.11,48,0,Low
C4221,James Ray,1148,Verified,False,625.26,2,2,1,457.46,102,0,Low
C5518,Mason Chase,1488,Pending,False,3455.7,1,11,1,955.23,63,0,Low
C5306,Susan Mitchell DVM,880,Failed,False,5596.7,1,51,20,362.55,42,0,High (Network Risk)
C2067,Steven Hull,2327,Verified,False,4540.25,1,6,1,142.26,75,0,Low
C4406,Matthew Jones,2304,Verified,False,3682.13,1,5,1,462.69,92,0,Low
C408,Robert Cummings,2466,Verified,False,1542.53,1,12,2,746.61,99,0,Low
C3878,Paul Ross,1351,Verified,False,7425.38,1,3,1,398.71,46,0,Low
C3674,Emily Salazar,1615,Verified,False,8326.1,3,3,1,364.91,94,0,Low
